"date","residuals"
1970-01-02,NA
1970-01-03,NA
1970-01-04,NA
1970-01-05,NA
1970-01-06,NA
1970-01-07,NA
1970-01-08,0.958012820512813
1970-01-09,-0.296451465201471
1970-01-10,-0.0125228937728963
1970-01-11,-0.19109432234432
1970-01-12,-0.840796703296704
1970-01-13,-2.2922847985348
1970-01-14,-0.668475274725282
1970-01-15,0.422596153846158
1970-01-16,0.349404761904758
1970-01-17,1.94587912087911
1970-01-18,0.629532967032958
1970-01-19,-0.499633699633705
1970-01-20,-0.816987179487171
1970-01-21,0.278548534798517
1970-01-22,0.558310439560458
1970-01-23,0.0255723443223417
1970-01-24,0.459203296703308
1970-01-25,1.79938186813187
1970-01-26,-0.464308608058616
1970-01-27,-1.84823717948717
1970-01-28,-0.133928571428569
1970-01-29,1.12087912087914
1970-01-30,1.44203296703296
1970-01-31,0.533699633699641
1970-02-01,0.258012820512818
1970-02-02,0.053548534798523
1970-02-03,-0.150022893772899
1970-02-04,-0.111927655677647
1970-02-05,-1.52413003663003
1970-02-06,-1.16311813186813
1970-02-07,-1.53930860805862
1970-02-08,-0.981570512820511
1970-02-09,-0.921428571428578
1970-02-10,0.875045787545787
1970-02-11,0.879532967032972
1970-02-12,0.850366300366289
1970-02-13,0.824679487179495
1970-02-14,1.01604853479853
1970-02-15,0.0666437728937836
1970-02-16,0.208905677655693
1970-02-17,0.405036630036633
1970-02-18,-1.66728479853478
1970-02-19,-0.497641941391947
1970-02-20,-0.810737179487177
1970-02-21,-0.304761904761904
1970-02-22,1.90421245421246
1970-02-23,0.275366300366287
1970-02-24,0.000366300366280825
1970-02-25,0.59134615384616
1970-02-26,-0.363118131868134
1970-02-27,-0.354189560439551
1970-02-28,-0.461927655677641
1970-03-01,-1.44913003663004
1970-03-02,-0.3797847985348
1970-03-03,-0.247641941391947
1970-03-04,-0.177403846153837
1970-03-05,1.29940476190475
1970-03-06,0.654212454212455
1970-03-07,0.675366300366306
1970-03-08,0.262866300366284
1970-03-09,0.58301282051282
1970-03-10,-1.13811813186813
1970-03-11,-0.0333562271062391
1970-03-12,0.317239010989013
1970-03-13,-0.328296703296701
1970-03-14,-0.179784798534797
1970-03-15,-0.543475274725282
1970-03-16,-0.348237179487199
1970-03-17,-1.3047619047619
1970-03-18,2.30004578754578
1970-03-19,0.421199633699629
1970-03-20,0.762866300366284
1970-03-21,-0.579487179487174
1970-03-22,0.0327152014651944
1970-03-23,-0.0541895604395535
1970-03-24,-2.11192765567765
1970-03-25,-1.01579670329672
1970-03-26,0.0243818681318828
1970-03-27,-0.472641941391927
1970-03-28,-1.04823717948717
1970-03-29,1.36190476190478
1970-03-30,0.654212454212455
1970-03-31,0.625366300366295
1970-04-01,0.621199633699632
1970-04-02,-1.09198717948718
1970-04-03,1.2452152014652
1970-04-04,-0.0750228937729105
1970-04-05,0.425572344322347
1970-04-06,-0.603296703296692
1970-04-07,0.399381868131869
1970-04-08,-0.776808608058616
1970-04-09,-1.01907051282052
1970-04-10,-1.46726190476191
1970-04-11,0.912545787545795
1970-04-12,0.979532967032966
1970-04-13,1.35453296703298
1970-04-14,0.26217948717948
1970-04-15,1.11604853479854
1970-04-16,-0.816689560439585
1970-04-17,0.146405677655679
1970-04-18,-1.16163003663003
1970-04-19,-1.22561813186812
1970-04-20,0.0273580586080442
1970-04-21,0.160096153846155
1970-04-22,0.186904761904785
1970-04-23,2.84587912087912
1970-04-24,1.77953296703296
1970-04-25,-1.59546703296704
1970-04-26,-0.366987179487168
1970-04-27,-1.2672847985348
1970-04-28,-0.400022893772885
1970-04-29,2.27973901098902
1970-04-30,3.41336996336997
1970-05-01,2.57854853479854
1970-05-02,4.88985805860806
1970-05-03,5.88926282051283
1970-05-04,-3.01309523809525
1970-05-05,-17.7124542124542
1970-05-06,-10.1038003663004
1970-05-07,-2.90380036630036
1970-05-08,1.92884615384617
1970-05-09,2.13688186813185
1970-05-10,3.84164377289376
1970-05-11,2.60057234432236
1970-05-12,0.700869963369982
1970-05-13,0.453548534798543
1970-05-14,-0.55597527472527
1970-05-15,-1.53157051282049
1970-05-16,0.611904761904739
1970-05-17,1.72087912087912
1970-05-18,0.592032967032949
1970-05-19,0.242032967032969
1970-05-20,-0.53365384615384
1970-05-21,-2.17145146520147
1970-05-22,-2.75002289377289
1970-05-23,-2.44526098901098
1970-05-24,1.5467032967033
1970-05-25,1.0077152014652
1970-05-26,0.969024725274735
1970-05-27,1.72676282051285
1970-05-28,3.7702380952381
1970-05-29,3.30837912087914
1970-05-30,1.92119963369966
1970-05-31,0.0295329670329636
1970-06-01,-0.991987179487168
1970-06-02,-0.313118131868137
1970-06-03,0.0916437728937751
1970-06-04,-1.45776098901099
1970-06-05,0.734203296703313
1970-06-06,0.820215201465217
1970-06-07,-0.30597527472527
1970-06-08,-0.523237179487168
1970-06-09,-0.338095238095221
1970-06-10,-0.433287545787522
1970-06-11,-0.0204670329670051
1970-06-12,0.437866300366281
1970-06-13,-0.921153846153828
1970-06-14,-0.225618131868131
1970-06-15,0.191643772893784
1970-06-16,0.879739010989027
1970-06-17,-0.232463369963355
1970-06-18,-0.0714514652014486
1970-06-19,0.289858058608061
1970-06-20,0.1934294871795
1970-06-21,NA
1970-06-22,NA
1970-06-23,NA
1970-06-24,NA
1970-06-25,NA
1970-06-26,NA
